;PUBYEAR;CLASSIFICATION;DOI;ARTICLE_TITLE;AUTHOR_CNT;REF_CNT;COUNTRY_CNT;INST_CNT;CIT_CNT;KEYWORD
848;2013;Environmental Studies;;Employing digital crowdsourced information resources: Managing the emerging information commons;1.0;82.0;1.0;1.0;1.0;big data
849;2014;Pharmacology & Pharmacy;10.2217/pme.14.8;Translational informatics in personalized medicine: an update for 2014;2.0;80.0;1.0;4.0;0.0;big data
850;2013;Mathematical & Computational Biology;10.3389/fninf.2013.00044;An automated and reproducible workflow for running and analyzing neural simulations using Lancet and IPython Notebook;3.0;14.0;1.0;1.0;1.0;big data
851;2013;Neurosciences;10.3389/fninf.2013.00044;An automated and reproducible workflow for running and analyzing neural simulations using Lancet and IPython Notebook;3.0;14.0;1.0;1.0;1.0;big data
852;2013;Social Sciences, Interdisciplinary;10.1080/13645579.2013.774172;Reading the riots on Twitter: methodological innovation for the analysis of big data;3.0;33.0;1.0;4.0;1.0;big data
853;2013;Genetics & Heredity;10.1038/gim.2013.121;Some experiences and opportunities for big data in translational research;6.0;49.0;1.0;4.0;6.0;big data
854;2014;Computer Science, Artificial Intelligence;10.3233/IDA-140633;Optimizing star-coordinate visualization models for effective interactive cluster exploration on big data;1.0;26.0;1.0;1.0;0.0;big data
855;2014;Computer Science, Hardware & Architecture;10.1109/TC.2013.183;Data Replication Approach with Consistency Guarantee for Data Grid;2.0;30.0;2.0;2.0;0.0;big data
856;2014;Engineering, Electrical & Electronic;10.1109/TC.2013.183;Data Replication Approach with Consistency Guarantee for Data Grid;2.0;30.0;2.0;2.0;0.0;big data
857;2012;Computer Science, Artificial Intelligence;10.3233/AO-2012-0111;Ontology for Big Systems: The Ontology Summit 2012 Communique;17.0;1.0;2.0;2.0;1.0;big data
858;2012;Computer Science, Information Systems;10.3233/AO-2012-0111;Ontology for Big Systems: The Ontology Summit 2012 Communique;17.0;1.0;2.0;2.0;1.0;big data
859;2012;Computer Science, Theory & Methods;10.3233/AO-2012-0111;Ontology for Big Systems: The Ontology Summit 2012 Communique;17.0;1.0;2.0;2.0;1.0;big data
860;2015;Computer Science, Software Engineering;10.1177/1473871613488572;BANKSAFE: Visual analytics for big data in large-scale computer networks;4.0;32.0;1.0;1.0;0.0;big data
861;2013;Geography;10.1177/0309132512444063;Crossing the qualitative-quantitative divide II: Inventive approaches to big data, mobile methods, and rhythmanalysis;2.0;123.0;1.0;2.0;6.0;big data
862;2012;Sociology;10.1111/j.1467-954X.2012.002120.x;Being stuck in (live) time: the sticky sociological imagination;1.0;25.0;1.0;1.0;3.0;big data
863;2014;Automation & Control Systems;;Towards Ultrahigh Dimensional Feature Selection for Big Data;3.0;91.0;3.0;3.0;0.0;big data
864;2014;Computer Science, Artificial Intelligence;;Towards Ultrahigh Dimensional Feature Selection for Big Data;3.0;91.0;3.0;3.0;0.0;big data
865;2014;Computer Science, Information Systems;10.1109/MPRV.2014.2;Attention Management in Pervasive Computing INTRODUCTION;3.0;0.0;3.0;3.0;0.0;big data
866;2014;Engineering, Electrical & Electronic;10.1109/MPRV.2014.2;Attention Management in Pervasive Computing INTRODUCTION;3.0;0.0;3.0;3.0;0.0;big data
867;2014;Telecommunications;10.1109/MPRV.2014.2;Attention Management in Pervasive Computing INTRODUCTION;3.0;0.0;3.0;3.0;0.0;big data
868;2014;Computer Science, Software Engineering;10.1109/TVCG.2014.2346446;City Forensics: Using Visual Elements to Predict Non-Visual City Attributes;4.0;49.0;1.0;2.0;0.0;big data
869;2013;Neurosciences;10.1002/hipo.22141;Quantitative assessment of CA1 local circuits: Knowledge base for interneuron-pyramidal cell connectivity;2.0;109.0;1.0;1.0;12.0;big data
870;2014;Neurosciences;10.3389/fnhum.2014.00712;The relationship between self-report of depression and media usage;12.0;35.0;1.0;2.0;0.0;big data
871;2014;Psychology;10.3389/fnhum.2014.00712;The relationship between self-report of depression and media usage;12.0;35.0;1.0;2.0;0.0;big data
872;2014;Business, Finance;;THE CHALLENGES OF ACA MARKETPLACE ENROLLMENT: RESULTS FROM BIG DATA AND CAMPAIGN-STYLE TACTICS IN THE KANSAS CITY AREA;5.0;13.0;1.0;2.0;0.0;big data
873;2014;Economics;;THE CHALLENGES OF ACA MARKETPLACE ENROLLMENT: RESULTS FROM BIG DATA AND CAMPAIGN-STYLE TACTICS IN THE KANSAS CITY AREA;5.0;13.0;1.0;2.0;0.0;big data
874;2014;Psychology, Multidisciplinary;10.3389/fpsyg.2014.00270;Expertise and the representation of space;2.0;6.0;1.0;3.0;3.0;big data
875;2013;Computer Science, Interdisciplinary Applications;10.1145/2414416.2414791;Massive Parallelization of Serial Inference Algorithms for a Complex Generalized Linear Model;5.0;38.0;1.0;2.0;1.0;big data
876;2013;Mathematics, Applied;10.1145/2414416.2414791;Massive Parallelization of Serial Inference Algorithms for a Complex Generalized Linear Model;5.0;38.0;1.0;2.0;1.0;big data
877;2014;Psychology, Social;10.2224/sbp.2014.42.5.769;CAMPUS JOB SUPPLIERS' PREFERRED PERSONALITY TRAITS OF CHINESE GRADUATES: A GROUNDED THEORY INVESTIGATION;3.0;31.0;1.0;1.0;0.0;big data
878;2013;Limnology;;Biomonitoring for the 21st Century: new perspectives in an age of globalisation and emerging environmental threats;3.0;100.0;2.0;3.0;1.0;big data
879;2013;Marine & Freshwater Biology;;Biomonitoring for the 21st Century: new perspectives in an age of globalisation and emerging environmental threats;3.0;100.0;2.0;3.0;1.0;big data
880;2015;Radiology, Nuclear Medicine & Medical Imaging;10.2214/AJR.14.13593;Images of Imaging: How to Process and Display Imaging Utilization for Large Populations;6.0;47.0;1.0;4.0;0.0;big data
881;2014;Engineering, Electrical & Electronic;10.1002/dac.2844;A weighted kernel possibilistic c-means algorithm based on cloud computing for clustering big data;2.0;41.0;1.0;1.0;1.0;big data
882;2014;Telecommunications;10.1002/dac.2844;A weighted kernel possibilistic c-means algorithm based on cloud computing for clustering big data;2.0;41.0;1.0;1.0;1.0;big data
0;2013;Computer Science, Artificial Intelligence;10.1142/S0218194013500241;GRANULARITIES AND INCONSISTENCIES IN BIG DATA ANALYSIS;1.0;14.0;1.0;1.0;2.0;big data analysis
1;2014;Computer Science, Artificial Intelligence;10.1016/j.neunet.2014.07.010;Affective neural networks and cognitive learning systems for big data analysis;4.0;0.0;4.0;5.0;0.0;big data analysis
2;2014;Computer Science, Hardware & Architecture;10.1007/s11036-013-0489-0;Big Data: A Survey;3.0;155.0;2.0;3.0;8.0;big data analysis
3;2014;Computer Science, Information Systems;10.1007/s11036-013-0489-0;Big Data: A Survey;3.0;155.0;2.0;3.0;8.0;big data analysis
4;2014;Computer Science, Interdisciplinary Applications;;Learning Continuous Time Bayesian Network Classifiers Using MapReduce;2.0;35.0;1.0;1.0;0.0;big data analysis
5;2013;Computer Science, Software Engineering;10.1142/S0218194013500241;GRANULARITIES AND INCONSISTENCIES IN BIG DATA ANALYSIS;1.0;14.0;1.0;1.0;2.0;big data analysis
6;2015;Computer Science, Software Engineering;;Learning Analytics for English Language Teaching;3.0;29.0;1.0;2.0;0.0;big data analysis
7;2015;Computer Science, Theory & Methods;;Learning Analytics for English Language Teaching;3.0;29.0;1.0;2.0;0.0;big data analysis
8;2015;Engineering, Chemical;10.1016/j.desal.2014.10.008;Big data analysis of hollow fiber direct contact membrane distillation (HFDCMD) for simulation-based empirical analysis;3.0;31.0;2.0;2.0;0.0;big data analysis
9;2013;Engineering, Electrical & Electronic;10.1142/S0218194013500241;GRANULARITIES AND INCONSISTENCIES IN BIG DATA ANALYSIS;1.0;14.0;1.0;1.0;2.0;big data analysis
10;2015;Engineering, Electrical & Electronic;10.1186/s13634-015-0203-4;Data processing of high-rate low-voltage distribution grid recordings for smart grid monitoring and analysis;10.0;42.0;1.0;1.0;0.0;big data analysis
11;2015;Metallurgy & Metallurgical Engineering;10.1002/srin.201400174;Looking Back at Steel Research International and Its Future;2.0;30.0;1.0;1.0;0.0;big data analysis
12;2014;Neurosciences;10.1016/j.neunet.2014.07.010;Affective neural networks and cognitive learning systems for big data analysis;4.0;0.0;4.0;5.0;0.0;big data analysis
13;2014;Statistics & Probability;;Learning Continuous Time Bayesian Network Classifiers Using MapReduce;2.0;35.0;1.0;1.0;0.0;big data analysis
14;2014;Telecommunications;10.1007/s11036-013-0489-0;Big Data: A Survey;3.0;155.0;2.0;3.0;8.0;big data analysis
15;2015;Water Resources;10.1016/j.desal.2014.10.008;Big data analysis of hollow fiber direct contact membrane distillation (HFDCMD) for simulation-based empirical analysis;3.0;31.0;2.0;2.0;0.0;big data analysis
0;2014;Automation & Control Systems;;LIBOL: A Library for Online Learning Algorithms;3.0;17.0;1.0;1.0;2.0;big data analytics
1;2014;Automation & Control Systems;10.1109/TII.2014.2300753;Internet of Things in Industries: A Survey;3.0;86.0;3.0;5.0;7.0;big data analytics
2;2014;Computer Science, Artificial Intelligence;10.1109/TKDE.2013.32;Online Feature Selection and Its Applications;4.0;54.0;2.0;2.0;1.0;big data analytics
3;2014;Computer Science, Artificial Intelligence;;LIBOL: A Library for Online Learning Algorithms;3.0;17.0;1.0;1.0;2.0;big data analytics
4;2013;Computer Science, Artificial Intelligence;10.1016/j.dss.2012.05.061;Sustainable revenue management: A smart card enabled agent-based modeling approach;3.0;44.0;1.0;1.0;2.0;big data analytics
5;2013;Computer Science, Artificial Intelligence;10.1016/j.patrec.2013.04.004;Multiscale quality assessment of Global Human Settlement Layer scenes against reference data using statistical learning;3.0;22.0;2.0;2.0;2.0;big data analytics
6;2015;Computer Science, Artificial Intelligence;10.1016/j.knosys.2014.05.003;A knowledge-based platform for Big Data analytics based on publish/subscribe services and stream processing;4.0;41.0;1.0;3.0;0.0;big data analytics
7;2014;Computer Science, Information Systems;10.1109/MITP.2014.90;Elucidating the Cloud Enterprise Architecture for Smarter Enterprises;1.0;3.0;1.0;1.0;0.0;big data analytics
8;2013;Computer Science, Information Systems;10.1145/2536779;High-Performance Complex Event Processing over Hierarchical Data;4.0;42.0;1.0;3.0;0.0;big data analytics
9;2012;Computer Science, Information Systems;;BUSINESS INTELLIGENCE AND ANALYTICS: FROM BIG DATA TO BIG IMPACT;3.0;68.0;1.0;3.0;62.0;big data analytics
10;2014;Computer Science, Information Systems;10.1109/TKDE.2013.32;Online Feature Selection and Its Applications;4.0;54.0;2.0;2.0;1.0;big data analytics
11;2013;Computer Science, Information Systems;10.1016/j.dss.2012.05.061;Sustainable revenue management: A smart card enabled agent-based modeling approach;3.0;44.0;1.0;1.0;2.0;big data analytics
12;2014;Computer Science, Interdisciplinary Applications;10.1109/TII.2014.2300753;Internet of Things in Industries: A Survey;3.0;86.0;3.0;5.0;7.0;big data analytics
13;2014;Computer Science, Software Engineering;10.1109/MITP.2014.90;Elucidating the Cloud Enterprise Architecture for Smarter Enterprises;1.0;3.0;1.0;1.0;0.0;big data analytics
14;2013;Computer Science, Software Engineering;10.1145/2536779;High-Performance Complex Event Processing over Hierarchical Data;4.0;42.0;1.0;3.0;0.0;big data analytics
15;2014;Health Care Sciences & Services;10.2217/CER.14.6;Computerized cognitive training interventions to improve neuropsychological outcomes: evidence and future directions;3.0;65.0;1.0;2.0;1.0;big data analytics
16;2014;Energy & Fuels;10.1016/j.rser.2014.01.088;Real-time detection of anomalous power consumption;2.0;50.0;1.0;1.0;0.0;big data analytics
17;2014;Engineering, Industrial;10.1109/TII.2014.2300753;Internet of Things in Industries: A Survey;3.0;86.0;3.0;5.0;7.0;big data analytics
18;2014;Engineering, Manufacturing;10.1109/TSM.2014.2356555;A Framework for Root Cause Detection of Sub-Batch Processing System for Semiconductor Manufacturing Big Data Analytics;2.0;41.0;1.0;1.0;0.0;big data analytics
19;2014;Engineering, Electrical & Electronic;10.1109/TSM.2014.2356555;A Framework for Root Cause Detection of Sub-Batch Processing System for Semiconductor Manufacturing Big Data Analytics;2.0;41.0;1.0;1.0;0.0;big data analytics
20;2014;Engineering, Electrical & Electronic;10.1109/TKDE.2013.32;Online Feature Selection and Its Applications;4.0;54.0;2.0;2.0;1.0;big data analytics
21;2014;Hospitality, Leisure, Sport & Tourism;10.1016/j.jdmm.2014.08.002;Big data analytics for knowledge generation in tourism destinations - A case from Sweden;3.0;68.0;2.0;2.0;0.0;big data analytics
22;2012;Information Science & Library Science;;BUSINESS INTELLIGENCE AND ANALYTICS: FROM BIG DATA TO BIG IMPACT;3.0;68.0;1.0;3.0;62.0;big data analytics
23;2014;Information Science & Library Science;10.1016/j.ijinfomgt.2014.02.002;Data quality management, data usage experience and acquisition intention of big data analytics;3.0;43.0;2.0;2.0;2.0;big data analytics
24;2015;Information Science & Library Science;10.1016/j.ijinfomgt.2014.10.007;Beyond the hype: Big data concepts, methods, and analytics;2.0;35.0;1.0;1.0;0.0;big data analytics
25;2012;Management;;BUSINESS INTELLIGENCE AND ANALYTICS: FROM BIG DATA TO BIG IMPACT;3.0;68.0;1.0;3.0;62.0;big data analytics
26;2014;Management;10.1016/j.jdmm.2014.08.002;Big data analytics for knowledge generation in tourism destinations - A case from Sweden;3.0;68.0;2.0;2.0;0.0;big data analytics
27;2014;Management;10.1111/deci.12095;The Use of Latent Semantic Analysis in Operations Management Research;3.0;49.0;1.0;2.0;0.0;big data analytics
28;2013;Operations Research & Management Science;10.1016/j.dss.2012.05.061;Sustainable revenue management: A smart card enabled agent-based modeling approach;3.0;44.0;1.0;1.0;2.0;big data analytics
29;2014;Physics, Applied;10.1109/TSM.2014.2356555;A Framework for Root Cause Detection of Sub-Batch Processing System for Semiconductor Manufacturing Big Data Analytics;2.0;41.0;1.0;1.0;0.0;big data analytics
30;2014;Physics, Condensed Matter;10.1109/TSM.2014.2356555;A Framework for Root Cause Detection of Sub-Batch Processing System for Semiconductor Manufacturing Big Data Analytics;2.0;41.0;1.0;1.0;0.0;big data analytics
31;2014;Political Science;10.1111/psj.12052;Advances in Public Opinion and Policy Attitudes Research;2.0;103.0;1.0;1.0;0.0;big data analytics
32;2014;Public Administration;10.1111/psj.12052;Advances in Public Opinion and Policy Attitudes Research;2.0;103.0;1.0;1.0;0.0;big data analytics
33;2014;Telecommunications;10.1109/MITP.2014.90;Elucidating the Cloud Enterprise Architecture for Smarter Enterprises;1.0;3.0;1.0;1.0;0.0;big data analytics
0;2013;Computer Science, Software Engineering;;A Bloat-Aware Design for Big Data Applications;4.0;37.0;1.0;1.0;0.0;big data applications
1;2012;Computer Science, Information Systems;10.1007/s11704-012-2118-7;CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications;8.0;25.0;2.0;2.0;9.0;big data applications
2;2012;Computer Science, Software Engineering;10.1007/s11704-012-2118-7;CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications;8.0;25.0;2.0;2.0;9.0;big data applications
3;2012;Computer Science, Theory & Methods;10.1007/s11704-012-2118-7;CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications;8.0;25.0;2.0;2.0;9.0;big data applications
0;2013;Plant Sciences;10.1093/pcp/pct041;Systematization of the Protein Sequence Diversity in Enzymes Related to Secondary Metabolic Pathways in Plants, in the Context of Big Data Biology Inspired by the KNApSAcK Motorcycle Database;11.0;151.0;1.0;5.0;4.0;big data biology
1;2013;Cell Biology;10.1093/pcp/pct041;Systematization of the Protein Sequence Diversity in Enzymes Related to Secondary Metabolic Pathways in Plants, in the Context of Big Data Biology Inspired by the KNApSAcK Motorcycle Database;11.0;151.0;1.0;5.0;4.0;big data biology
0;2014;Optics;10.1038/lsa.2014.58;Optical storage arrays: a perspective for future big data storage;3.0;64.0;1.0;1.0;7.0;big data centers
0;2015;Computer Science, Theory & Methods;10.1016/j.fss.2014.04.028;Learning ELM-Tree from big data based on uncertainty reduction;5.0;35.0;1.0;2.0;0.0;big data classification
1;2015;Mathematics, Applied;10.1016/j.fss.2014.04.028;Learning ELM-Tree from big data based on uncertainty reduction;5.0;35.0;1.0;2.0;0.0;big data classification
2;2015;Statistics & Probability;10.1016/j.fss.2014.04.028;Learning ELM-Tree from big data based on uncertainty reduction;5.0;35.0;1.0;2.0;0.0;big data classification
0;2014;Computer Science, Theory & Methods;10.1109/TPDS.2013.272;Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling;5.0;31.0;2.0;4.0;2.0;big data computing
1;2014;Engineering, Electrical & Electronic;10.1109/TPDS.2013.272;Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling;5.0;31.0;2.0;4.0;2.0;big data computing
2;2014;Computer Science, Software Engineering;10.1002/spe.2229;Design and implementation of task scheduling strategies for massive remote sensing data processing across multiple data centers;4.0;37.0;1.0;3.0;0.0;big data computing
3;2015;Computer Science, Theory & Methods;10.1109/TPDS.2014.2311811;Parallel Processing of Dynamic Continuous Queries over Streaming Data Flows;7.0;33.0;2.0;5.0;0.0;big data computing
4;2015;Engineering, Electrical & Electronic;10.1109/TPDS.2014.2311811;Parallel Processing of Dynamic Continuous Queries over Streaming Data Flows;7.0;33.0;2.0;5.0;0.0;big data computing
0;2015;Information Science & Library Science;10.1016/j.ijinfomgt.2014.10.007;Beyond the hype: Big data concepts, methods, and analytics;2.0;35.0;1.0;1.0;0.0;big data definition
0;2014;Computer Science, Software Engineering;10.3233/SPR-140396;Collective mind: Towards practical and collaborative auto-tuning;9.0;74.0;7.0;10.0;0.0;big data driven optimization
0;2014;Computer Science, Artificial Intelligence;10.1016/j.knosys.2014.05.007;Crowd explicit sentiment analysis;4.0;36.0;1.0;1.0;0.0;big data filtering
0;2015;Information Science & Library Science;10.1016/j.tele.2014.09.006;Ecological views of big data: Perspectives and issues;2.0;24.0;1.0;2.0;0.0;big data for development
0;2015;Computer Science, Information Systems;10.1007/s10586-014-0406-8;Investigating an ontology-based approach for Big Data analysis of inter-dependent medical and oral health conditions;3.0;83.0;1.0;1.0;0.0;big data for health
1;2015;Computer Science, Theory & Methods;10.1007/s10586-014-0406-8;Investigating an ontology-based approach for Big Data analysis of inter-dependent medical and oral health conditions;3.0;83.0;1.0;1.0;0.0;big data for health
0;2014;Computer Science, Information Systems;10.1007/s12599-014-0345-1;An Interdisciplinary Opportunity for Information Systems Research;7.0;42.0;1.0;3.0;0.0;big data hubris
0;2014;Engineering, Electrical & Electronic;10.1109/TDMR.2013.2293491;Redundancy and Aging of Efficient Multidimensional MDS Parity-Protected Distributed Storage Systems;1.0;17.0;1.0;1.0;0.0;big data management
1;2014;Physics, Applied;10.1109/TDMR.2013.2293491;Redundancy and Aging of Efficient Multidimensional MDS Parity-Protected Distributed Storage Systems;1.0;17.0;1.0;1.0;0.0;big data management
0;2014;Computer Science, Information Systems;10.3837/tiis.2014.02.015;Inter-category Map: Building Cognition Network of General Customers through Big Data Mining;5.0;62.0;1.0;3.0;1.0;big data mining
1;2014;Telecommunications;10.3837/tiis.2014.02.015;Inter-category Map: Building Cognition Network of General Customers through Big Data Mining;5.0;62.0;1.0;3.0;1.0;big data mining
0;2014;Computer Science, Information Systems;10.2298/CSIS130916067P;Study on Network Architecture of Big Data Center for the Efficient Control of Huge Data Traffic;4.0;13.0;1.0;2.0;0.0;big data network architecture
1;2014;Computer Science, Software Engineering;10.2298/CSIS130916067P;Study on Network Architecture of Big Data Center for the Efficient Control of Huge Data Traffic;4.0;13.0;1.0;2.0;0.0;big data network architecture
0;2014;Computer Science, Information Systems;10.2298/CSIS130916067P;Study on Network Architecture of Big Data Center for the Efficient Control of Huge Data Traffic;4.0;13.0;1.0;2.0;0.0;big data paradigm shifts
1;2014;Computer Science, Software Engineering;10.2298/CSIS130916067P;Study on Network Architecture of Big Data Center for the Efficient Control of Huge Data Traffic;4.0;13.0;1.0;2.0;0.0;big data paradigm shifts
0;2015;Information Science & Library Science;10.1016/j.tele.2014.09.006;Ecological views of big data: Perspectives and issues;2.0;24.0;1.0;2.0;0.0;big data policy
0;2015;Computer Science, Information Systems;10.1016/j.ipl.2014.10.009;A unified scheme for generalizing cardinality estimators to sum aggregation;3.0;19.0;1.0;1.0;0.0;big data processing
1;2014;Computer Science, Theory & Methods;10.1007/s10766-013-0289-y;A Cluster-Based Data-Centric Model for Network-Aware Task Scheduling in Distributed Systems;4.0;32.0;1.0;3.0;0.0;big data processing
2;2014;Computer Science, Theory & Methods;10.1016/j.future.2013.09.010;Large-scale incremental processing with MapReduce;3.0;32.0;1.0;2.0;2.0;big data processing
3;2013;Computer Science, Information Systems;10.1007/s11704-013-3900-x;Computing infrastructure for big data processing;1.0;10.0;1.0;1.0;2.0;big data processing
4;2013;Computer Science, Software Engineering;10.1007/s11704-013-3900-x;Computing infrastructure for big data processing;1.0;10.0;1.0;1.0;2.0;big data processing
5;2013;Computer Science, Theory & Methods;10.1007/s11704-013-3900-x;Computing infrastructure for big data processing;1.0;10.0;1.0;1.0;2.0;big data processing
0;2015;Computer Science, Software Engineering;10.1016/j.jss.2014.07.024;Semantic based representing and organizing surveillance big data using video structural description technology;5.0;42.0;1.0;2.0;0.0;big data representing and organizing
1;2015;Computer Science, Theory & Methods;10.1016/j.jss.2014.07.024;Semantic based representing and organizing surveillance big data using video structural description technology;5.0;42.0;1.0;2.0;0.0;big data representing and organizing
0;2014;Mathematics, Applied;10.1016/j.amc.2014.10.051;A novel group key transfer for big data security;3.0;27.0;1.0;2.0;0.0;big data security
0;2014;Computer Science, Interdisciplinary Applications;10.1016/j.envsoft.2013.09.015;A big data urban growth simulation at a national scale: Configuring the GIS and neural network based Land Transformation Model to run in a High Performance Computing (HPC) environment;6.0;98.0;1.0;5.0;4.0;big data simulation
1;2014;Engineering, Environmental;10.1016/j.envsoft.2013.09.015;A big data urban growth simulation at a national scale: Configuring the GIS and neural network based Land Transformation Model to run in a High Performance Computing (HPC) environment;6.0;98.0;1.0;5.0;4.0;big data simulation
2;2014;Environmental Sciences;10.1016/j.envsoft.2013.09.015;A big data urban growth simulation at a national scale: Configuring the GIS and neural network based Land Transformation Model to run in a High Performance Computing (HPC) environment;6.0;98.0;1.0;5.0;4.0;big data simulation
0;2014;Engineering, Electrical & Electronic;10.4218/etrij.14.0114.0012;Dynamic Data Migration in Hybrid Main Memories for In-Memory Big Data Storage;6.0;24.0;1.0;1.0;0.0;big data storage
1;2014;Telecommunications;10.4218/etrij.14.0114.0012;Dynamic Data Migration in Hybrid Main Memories for In-Memory Big Data Storage;6.0;24.0;1.0;1.0;0.0;big data storage
0;2015;Computer Science, Hardware & Architecture;10.1007/s11227-014-1305-8;Energy-efficient adaptive networked datacenters for the QoS support of real-time applications;4.0;56.0;1.0;1.0;0.0;big data stream computing (bdsc)
1;2015;Computer Science, Theory & Methods;10.1007/s11227-014-1305-8;Energy-efficient adaptive networked datacenters for the QoS support of real-time applications;4.0;56.0;1.0;1.0;0.0;big data stream computing (bdsc)
2;2015;Engineering, Electrical & Electronic;10.1007/s11227-014-1305-8;Energy-efficient adaptive networked datacenters for the QoS support of real-time applications;4.0;56.0;1.0;1.0;0.0;big data stream computing (bdsc)
0;2014;Computer Science, Information Systems;10.2298/CSIS130916067P;Study on Network Architecture of Big Data Center for the Efficient Control of Huge Data Traffic;4.0;13.0;1.0;2.0;0.0;big data traffic qos
1;2014;Computer Science, Software Engineering;10.2298/CSIS130916067P;Study on Network Architecture of Big Data Center for the Efficient Control of Huge Data Traffic;4.0;13.0;1.0;2.0;0.0;big data traffic qos
0;2014;Cell Biology;10.1016/j.cellimm.2014.02.001;Qualifying high-throughput immune repertoire sequencing;8.0;33.0;1.0;3.0;0.0;big data visualization
1;2014;Immunology;10.1016/j.cellimm.2014.02.001;Qualifying high-throughput immune repertoire sequencing;8.0;33.0;1.0;3.0;0.0;big data visualization
0;2014;Multidisciplinary Sciences;10.1371/journal.pone.0109583;The Use of Google Trends in Health Care Research: A Systematic Review;7.0;90.0;1.0;2.0;0.0;big data-analysis
0;2014;Computer Science, Information Systems;10.2298/CSIS130916067P;Study on Network Architecture of Big Data Center for the Efficient Control of Huge Data Traffic;4.0;13.0;1.0;2.0;0.0;big data-front networking
1;2014;Computer Science, Software Engineering;10.2298/CSIS130916067P;Study on Network Architecture of Big Data Center for the Efficient Control of Huge Data Traffic;4.0;13.0;1.0;2.0;0.0;big data-front networking
0;2014;Mathematical & Computational Biology;10.1186/1756-0381-7-22;Applications of the MapReduce programming framework to clinical big data analysis: current landscape and future trends;3.0;84.0;1.0;2.0;0.0;clinical big data analysis
0;2014;Communication;;Living on Fumes: Digital Footprints, Data Fumes, and the Limitations of Spatial Big Data;1.0;62.0;1.0;1.0;0.0;critical big data
0;2015;Thermodynamics;10.1016/j.energy.2015.01.039;Customer-driven design of the recharge infrastructure and Vehicle-to-Grid in urban areas: A large-scale application for electric vehicles deployment;3.0;45.0;1.0;1.0;0.0;data mining and big data
1;2015;Energy & Fuels;10.1016/j.energy.2015.01.039;Customer-driven design of the recharge infrastructure and Vehicle-to-Grid in urban areas: A large-scale application for electric vehicles deployment;3.0;45.0;1.0;1.0;0.0;data mining and big data
0;2014;Computer Science, Information Systems;10.1136/amiajnl-2013-002156;Heart beats in the cloud: distributed analysis of electrophysiological 'Big Data' using cloud computing for epilepsy clinical research;10.0;42.0;1.0;1.0;3.0;electrophsyiological big data
1;2014;Computer Science, Interdisciplinary Applications;10.1136/amiajnl-2013-002156;Heart beats in the cloud: distributed analysis of electrophysiological 'Big Data' using cloud computing for epilepsy clinical research;10.0;42.0;1.0;1.0;3.0;electrophsyiological big data
2;2014;Health Care Sciences & Services;10.1136/amiajnl-2013-002156;Heart beats in the cloud: distributed analysis of electrophysiological 'Big Data' using cloud computing for epilepsy clinical research;10.0;42.0;1.0;1.0;3.0;electrophsyiological big data
3;2014;Information Science & Library Science;10.1136/amiajnl-2013-002156;Heart beats in the cloud: distributed analysis of electrophysiological 'Big Data' using cloud computing for epilepsy clinical research;10.0;42.0;1.0;1.0;3.0;electrophsyiological big data
4;2014;Medical Informatics;10.1136/amiajnl-2013-002156;Heart beats in the cloud: distributed analysis of electrophysiological 'Big Data' using cloud computing for epilepsy clinical research;10.0;42.0;1.0;1.0;3.0;electrophsyiological big data
0;2014;Engineering, Electrical & Electronic;10.1109/JSTARS.2014.2329921;Multiscale Event-Based Mining in Geophysical Time Series: Characterization and Distribution of Significant Time-Scales in the Sea Surface Temperature Anomalies Relatively to ENSO Periods from 1985 to 2009;6.0;47.0;1.0;4.0;0.0;event-based mining in large geophysical datasets (big data)
1;2014;Geography, Physical;10.1109/JSTARS.2014.2329921;Multiscale Event-Based Mining in Geophysical Time Series: Characterization and Distribution of Significant Time-Scales in the Sea Surface Temperature Anomalies Relatively to ENSO Periods from 1985 to 2009;6.0;47.0;1.0;4.0;0.0;event-based mining in large geophysical datasets (big data)
2;2014;Remote Sensing;10.1109/JSTARS.2014.2329921;Multiscale Event-Based Mining in Geophysical Time Series: Characterization and Distribution of Significant Time-Scales in the Sea Surface Temperature Anomalies Relatively to ENSO Periods from 1985 to 2009;6.0;47.0;1.0;4.0;0.0;event-based mining in large geophysical datasets (big data)
3;2014;Imaging Science & Photographic Technology;10.1109/JSTARS.2014.2329921;Multiscale Event-Based Mining in Geophysical Time Series: Characterization and Distribution of Significant Time-Scales in the Sea Surface Temperature Anomalies Relatively to ENSO Periods from 1985 to 2009;6.0;47.0;1.0;4.0;0.0;event-based mining in large geophysical datasets (big data)
0;2014;Biochemistry & Molecular Biology;10.1261/rna.043844.113;Rational experiment design for sequencing-based RNA structure mapping;2.0;41.0;1.0;2.0;0.0;genomic big data
0;2014;Engineering, Electrical & Electronic;10.1002/dac.2647;IoT-SVKSearch: a real-time multimodal search engine mechanism for the internet of things;3.0;30.0;1.0;3.0;0.0;information retrieval for big data
1;2014;Telecommunications;10.1002/dac.2647;IoT-SVKSearch: a real-time multimodal search engine mechanism for the internet of things;3.0;30.0;1.0;3.0;0.0;information retrieval for big data
